49440|12/30/2018|12/31/2017|01/01/2017|01/03/2016|12/28/2014|12/29/2013|12/30/2012|09/29/2019|06/30/2019|03/31/2019|12/30/2018|09/30/2018|07/01/2018|04/01/2018|12/31/2017|52|52|52|53|52|52|52|13|13|13|13|13|13|13|13|49440|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|RES|RES|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
49870|04/30/2019|04/30/2018|04/30/2017|04/30/2016|04/30/2015|04/30/2014|04/30/2013|07/31/2019|04/30/2019|01/31/2019|10/31/2018|07/31/2018|04/30/2018|01/31/2018|10/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|49870|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|RES|RES|RES|UPD
49950|06/29/2019|06/30/2018|07/01/2017|07/02/2016|06/27/2015|06/28/2014|06/29/2013|09/28/2019|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|52|52|52|53|52|52|52|13|13|13|13|13|13|13|13|49950|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA|CLA
5000N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5000N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CCA|UPD
5004N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5004N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
50100|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|50100|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|UPD|CLA|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CLA
5020A|09/30/2018|09/30/2017|09/30/2016|09/30/2015|09/30/2014|09/30/2013|09/30/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5020A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
5030N|11/30/2018|11/30/2017|11/30/2016|11/30/2015|11/30/2014|11/30/2013|11/30/2012|08/31/2019|05/31/2019|02/28/2019|11/30/2018|08/31/2018|05/31/2018|02/28/2018|11/30/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|5030N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|UPD|UPD|CLA|UPD|CSP|UPD|UPD|UPD|RSP|RCA|UPD
5052N|12/29/2018|12/30/2017|12/31/2016|01/02/2016|01/03/2015|12/28/2013|12/29/2012|09/28/2019|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|52|52|52|52|53|52|52|13|13|13|13|13|13|13|13|5052N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|RES|RES|CLA|UPD|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
50570|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|6|50570|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|CLA|UPD|CLA|UPD|UPD|UPD|UPD|RES|RES|RES|RCA
5060N|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5060N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CLA
50640|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|6|3|3|3|6|50640|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|RES|RES|RES|RES|UPD|UPD|UPD|RSP|UPD|RES|RES|RSP
50676|09/29/2018|09/30/2017|10/01/2016|10/03/2015|09/27/2014|09/28/2013|09/29/2012|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|09/30/2017|53|53|53|53|52|52|53|13|13|13|14|13|13|13|14|50676|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|RES|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
50800|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|50800|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA|CLA
5121N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5121N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
51225|01/31/2019|01/31/2018|01/31/2017|01/31/2016|01/31/2015|01/31/2014|01/31/2013|07/31/2019|04/30/2019|01/31/2019|10/31/2018|07/31/2018|04/30/2018|01/31/2018|10/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|51225|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|UPD|CLA|RES|RES|CLA|UPD|UPD|UPD|UPD|UPD|UPD|CLA|UPD
51240|06/30/2019|06/24/2018|06/25/2017|06/26/2016|06/28/2015|06/29/2014|06/30/2013|09/29/2019|06/30/2019|03/31/2019|12/23/2018|09/23/2018|06/24/2018|03/25/2018|12/24/2017|53|52|52|52|52|52|52|13|13|14|13|13|13|13|13|51240|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|CLA|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|RES|UPD
51270|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|6|3|3|3|6|51270|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|UPD|RES|UPD|UPD|UPD|RSP|UPD|UPD|CLA|RSP
5134A|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5134A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
51390|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|06/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|12|3|3|51390|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|RES|UPD|RES|CLA|CLA|UPD|UPD|UPD|UPD|UPD|CLA|RES|RES
51450|12/29/2018|12/30/2017|12/31/2016|01/02/2016|01/03/2015|12/28/2013|12/29/2012|09/28/2019|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|52|52|52|52|53|52|52|13|13|13|13|13|13|13|13|51450|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|CLA|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
51520|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|51520|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|CLA|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
51675|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|51675|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RCA|CLA
5181N|02/02/2019|02/03/2018|01/28/2017|01/30/2016|01/31/2015|02/01/2014|02/02/2013|08/17/2019|05/25/2019|02/02/2019|11/10/2018|08/18/2018|05/26/2018|02/03/2018|11/04/2017|52|53|53|52|52|52|53|12|16|12|12|12|16|13|12|5181N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|CLA|CLA|CLA|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CLA
5185N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|03/31/2015|03/31/2014|03/31/2013|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|9|12|12|12|3|3|3|3|3|3|3|3|5185N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES|RES
5195N|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5195N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES|RES
5224A|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5224A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
52400|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|52400|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|RES|UPD|UPD|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
5241N|04/27/2019|04/28/2018|04/29/2017|04/30/2016|04/25/2015|04/26/2014|04/27/2013|07/27/2019|04/27/2019|01/26/2019|10/27/2018|07/28/2018|04/28/2018|01/27/2018|10/28/2017|52|52|52|53|52|52|52|13|13|13|13|13|13|13|13|5241N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|CLA|CLA|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
5254N|09/30/2018|09/30/2017|09/30/2016|09/30/2015|09/30/2014|09/30/2013|09/30/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5254N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA|CCA|UPD
52603|08/31/2019|08/31/2018|08/31/2017|08/31/2016|08/31/2015|08/31/2014|08/31/2013|08/31/2019|05/31/2019|02/28/2019|11/30/2018|08/31/2018|05/31/2018|02/28/2018|11/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|6|3|52603|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CSP|CCA
5289N|02/01/2019|02/02/2018|01/27/2017|01/29/2016|01/30/2015|01/31/2014|02/01/2013|08/02/2019|05/03/2019|02/01/2019|11/02/2018|08/03/2018|05/04/2018|02/02/2018|10/27/2017|52|53|52|52|52|52|53|13|13|13|13|13|13|14|13|5289N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|RES|UPD|CLA|RES|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES|UPD
53030|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|53030|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|CLA|CLA|RES|UPD|UPD|RSP|RCA|UPD|UPD|RSP|RCA|UPD
5332N|09/30/2018|09/24/2017|09/25/2016|09/27/2015|09/28/2014|09/29/2013|09/30/2012|06/30/2019|03/31/2019|12/30/2018|09/30/2018|06/24/2018|03/25/2018|12/24/2017|09/24/2017|53|52|52|52|52|52|52|13|13|13|14|13|13|13|13|5332N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|RES|RES|CLA|CLA|CLA|UPD|UPD|UPD|UPD|CLA|CLA|CLA|UPD
5341N|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|6|3|3|3|5341N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|CLA|RES|CLA|UPD|UPD|RCA|UPD|UPD|RSP|UPD|RES|RES
5345N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5345N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|UPD|RES|UPD|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
5360N|11/30/2018|11/30/2017|11/30/2016|11/30/2015|11/30/2014|11/30/2013|11/30/2012|08/31/2019|05/31/2019|02/28/2019|11/30/2018|08/31/2018|05/31/2018|02/28/2018|11/30/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|5360N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|CLA|UPD|UPD|UPD|RES|UPD|CLA|UPD|RSP|RCA|CLA|RES|RES|RES|UPD
5371N|11/30/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|08/31/2019|05/31/2019|02/28/2019|11/30/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|11|12|12|12|12|12|12|3|6|3|2|3|6|3|3|5371N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|UPD|CLA|CLA|UPD|RSP|UPD|UPD|UPD|RSP|RES|RES
5405N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5405N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|CLA|UPD|UPD|CLA|CLA|CLA|UPD|UPD|UPD|UPD|CLA|RES|RES|RES|UPD
5409N|02/02/2019|02/03/2018|01/28/2017|01/30/2016|01/31/2015|02/01/2014|02/02/2013|08/03/2019|05/04/2019|02/02/2019|11/03/2018|08/04/2018|05/05/2018|02/03/2018|10/28/2017|52|53|52|52|52|52|53|13|13|13|13|13|13|14|13|5409N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|CLA|CLA|RES|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
54130|09/29/2018|09/30/2017|10/01/2016|10/03/2015|09/27/2014|09/28/2013|09/29/2012|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|54130|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|UPD|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
5414N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5414N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
5416A|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|5416A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|RES|RES|RES|CLA|RES|CCA|RES|UPD|CSP|RCA|RES|RES|CSP|RCA|RES
54260|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|54260|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|CLA|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
54290|12/31/2018|12/31/2017|12/31/2016|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|6|12|12|12|12|3|3|3|3|3|3|3|3|54290|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|RES|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
5431N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/29/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/24/2018|03/25/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5431N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
54400|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|54400|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
5440N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5440N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|UPD|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
54770|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|54770|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES|RES
5496N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5496N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|RES|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
54990|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|54990|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|RES|RES|UPD|RES|UPD|UPD|UPD|UPD|CLA|CLA|CLA|CLA
5505N|02/01/2019|02/02/2018|02/03/2017|01/29/2016|01/30/2015|01/31/2014|02/01/2013|08/02/2019|05/03/2019|02/01/2019|11/02/2018|08/03/2018|05/04/2018|02/02/2018|11/03/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5505N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA|UPD
5515N|08/29/2018|08/30/2017|08/31/2016|08/26/2015|08/27/2014|08/28/2013|08/29/2012|06/05/2019|03/13/2019|12/19/2018|08/29/2018|06/06/2018|03/14/2018|12/20/2017|08/30/2017|52|52|53|52|52|52|52|12|12|16|12|12|12|16|12|5515N|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|RES|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|RES|RES|UPD
55230|12/27/2018|12/28/2017|12/29/2016|12/31/2015|05/28/2015|05/29/2014|05/30/2013|09/26/2019|06/27/2019|03/28/2019|12/27/2018|09/27/2018|06/28/2018|03/29/2018|12/28/2017|52|52|52|31|52|52|52|13|13|13|13|13|13|13|13|55230|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|CLA|CLA|CLA|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
5534N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5534N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|UPD|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
5539A|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5539A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|RES|RES|UPD|UPD
55435|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|55435|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|RES|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
5552N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|6|3|3|5552N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|RSP|RCA|RES
5565N|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|5565N|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|RES|CLA|CLA|RES|UPD|UPD|RES|UPD|UPD|UPD|RES|UPD|UPD|UPD|CLA
55695|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|55695|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
